year,contaminant_level,ph,turbidity,dissolved_oxygen,nitrate,lead,bacteria_count,clean_water_access,infant_mortality_rate,gdp_per_capita,healthcare_access,urbanization,sanitation_coverage,rainfall,temperature,population_density,country_Brazil,country_China,country_Ethiopia,country_India,country_Indonesia,country_Mexico,country_Nigeria,country_Pakistan,country_USA,region_East,region_North,region_South,region_West,water_source_type_Pond,water_source_type_River,water_source_type_Spring,water_source_type_Tap,water_source_type_Well,water_treatment_method_Chlorination,water_treatment_method_Filtration,water_treatment_method_None
2011,1.43,6.83,0.15,8.32,13.63,2.89,92,66.39,69.92,1787,48.59,38.17,66.34,468,20.68,278,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
2022,2.77,6.69,5.47,6.45,27.25,6.1,681,78.4,37.99,2747,60.94,37.3,70.93,2239,28.15,1268,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2018,1.37,7.6,0.15,8.86,11.66,7.19,60,51.51,67.98,1149,40.01,17.07,42.33,775,15.98,136,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2012,1.97,7.01,1.97,8.4,13.5,1.71,382,99.7,9.17,55733,84.89,83.83,98.11,1028,10.13,43,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
2018,1.99,7.3,1.67,7.1,21.57,4.5,253,68.78,35.55,2936,58.11,39.25,71.49,2847,25.94,1700,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2014,2.5,6.73,4.24,7.48,18.41,5.92,769,91.38,16.56,10329,68.73,85.01,86.21,892,20.87,55,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2002,1.62,7.15,2.25,7.65,11.93,3.19,122,83.27,30.39,2943,57.4,32.59,79.75,955,22.32,317,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2006,2.63,6.91,3.17,7.25,19.9,3.76,469,70.5,34.71,4332,65.81,62.22,69.22,1829,28.83,148,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2013,1.86,6.66,0.19,7.7,22.07,1.29,95,83.73,31.44,4849,61.88,59.24,79.05,2793,25.28,146,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2024,0.54,7.6,0.27,8.65,13.04,0.05,25,92.43,12.83,55263,86.39,81.76,92.79,1040,13.61,56,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
2001,1.72,6.81,2.44,9.06,14.13,3.35,132,93.81,10.51,47222,84.58,85.74,91.68,726,13.74,37,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2017,2.84,6.54,5.52,6.36,25.92,6.09,464,98.5,9.1,14191,83.57,63.1,87.48,1196,13.76,160,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2000,3.2,6.63,4.99,6.4,29.16,5.86,1152,84.9,27.5,4570,65.36,58.17,73.75,2347,24.48,108,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2007,2.67,6.98,5.57,5.95,20.29,6.78,709,60.76,78.45,2208,41.53,54.97,49.88,1159,28.02,171,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2012,0.99,7.67,1.15,9.42,12.19,0.05,18,88.94,8.95,51983,99.0,76.22,93.27,936,13.89,76,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2006,1.21,7.96,0.15,8.78,9.87,5.23,41,49.59,56.0,1222,46.09,23.97,43.21,698,18.51,87,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2008,0.91,7.38,0.15,8.85,12.77,2.36,4,74.03,69.31,1615,52.24,45.31,66.19,353,21.59,357,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
2006,3.32,6.69,5.74,6.86,20.53,7.24,911,70.23,39.78,2582,54.16,34.33,75.83,1339,27.26,413,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2015,2.58,6.96,4.26,7.31,18.9,5.14,620,68.68,65.95,1782,52.65,39.5,70.88,523,27.15,213,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2013,4.34,7.05,9.19,5.62,34.48,11.91,1770,74.29,41.93,2641,57.2,38.52,60.99,2205,27.88,1179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2003,1.16,7.0,0.15,8.33,14.38,0.55,3,93.5,8.42,13199,75.75,72.57,96.68,1276,13.35,115,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2012,3.29,6.56,7.99,5.72,20.38,10.29,1255,55.56,83.68,1954,43.67,51.7,42.07,925,25.73,226,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2003,3.73,6.38,5.19,5.88,24.81,9.47,677,68.31,75.81,2020,45.19,51.62,44.19,1357,26.76,188,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
2005,0.66,7.18,0.93,9.22,14.03,1.86,34,94.33,14.24,52757,94.47,80.18,91.31,975,13.82,29,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
2002,1.17,6.04,1.21,7.79,6.9,8.16,25,57.04,57.13,1349,44.17,31.17,48.03,555,17.38,111,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2011,1.07,6.52,0.79,7.28,10.97,2.68,82,59.46,76.04,2233,43.37,58.75,39.56,1376,28.65,179,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2021,1.21,7.51,1.23,8.78,14.53,4.61,47,56.77,59.59,1243,50.44,24.59,33.34,662,14.57,160,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2022,1.66,6.83,2.8,8.02,18.9,1.85,404,81.34,36.08,2782,63.09,36.67,77.52,1082,27.09,493,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2003,3.19,7.59,6.14,6.06,20.07,7.83,641,68.46,43.22,2268,56.07,39.57,70.52,934,24.81,414,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2022,1.76,7.45,0.88,8.27,23.36,5.24,151,72.91,39.66,2946,54.72,40.98,82.2,1907,22.7,1297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,2.48,7.17,3.39,6.95,18.82,7.65,824,53.02,63.17,1084,32.07,23.99,33.66,776,19.31,170,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2014,0.46,7.0,0.15,7.5,19.37,5.26,3,77.62,26.53,4905,70.02,59.33,77.22,3368,23.14,114,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2021,2.27,7.12,2.07,6.68,28.35,5.86,331,71.27,39.84,2711,57.28,39.66,64.88,2958,25.57,1156,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2015,3.18,7.02,4.94,6.26,25.42,8.49,691,80.0,33.16,4827,64.83,64.64,84.48,2395,24.79,239,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2015,2.58,6.84,2.74,5.79,23.31,6.19,409,83.75,32.8,3211,64.79,43.15,80.74,1023,28.19,345,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2010,2.99,7.26,3.92,5.46,20.76,9.6,552,76.86,37.81,2554,56.99,41.23,74.4,1027,20.71,463,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2009,3.27,7.64,6.25,6.22,22.39,6.66,895,93.0,18.89,11584,68.4,63.64,86.07,1190,11.97,125,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2011,2.23,7.71,4.33,6.46,17.18,6.85,387,62.49,77.48,2220,49.47,52.81,45.9,853,25.01,213,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2004,1.68,6.64,2.15,8.45,17.35,3.94,317,93.9,10.94,48818,88.81,78.47,97.45,1196,12.09,50,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2022,1.76,7.03,1.76,7.33,14.68,5.44,392,96.65,15.63,10054,70.8,89.06,82.19,867,20.71,45,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2009,1.09,7.55,0.28,8.04,17.37,3.48,7,70.45,37.29,2409,55.61,36.85,65.05,1906,25.89,1363,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2017,2.4,7.68,4.89,6.92,14.93,5.43,572,95.47,20.67,10020,73.79,73.51,83.85,1017,19.1,97,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2007,1.98,6.99,1.28,8.62,13.39,5.97,254,51.93,63.97,1148,40.38,19.18,43.55,965,20.4,146,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2024,2.07,6.76,1.05,8.59,21.13,4.24,166,93.19,11.04,13755,80.49,74.49,89.71,1115,11.62,181,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2015,1.79,7.16,1.52,6.72,14.83,5.35,118,67.32,63.58,1955,64.44,42.95,77.32,765,22.35,416,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
2015,0.35,7.25,0.54,7.72,11.19,1.96,3,69.19,64.79,1782,45.38,46.78,60.15,435,18.52,258,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2002,1.26,7.99,2.33,6.77,16.92,4.94,121,81.96,64.55,1753,52.03,46.65,68.95,417,27.1,250,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,2.68,7.12,2.58,6.99,18.45,4.68,485,90.42,19.75,9232,71.38,89.79,76.22,1765,26.71,23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,1.08,6.73,2.16,8.16,12.38,1.93,189,95.61,13.3,45778,93.21,79.85,88.91,893,12.09,35,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2007,2.44,7.06,3.47,6.66,13.55,7.16,454,64.61,74.86,1559,46.52,36.38,61.46,450,26.29,304,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2007,1.0,6.77,0.79,8.72,13.38,0.05,4,65.16,72.36,2254,49.17,57.61,56.14,1115,26.97,219,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2017,0.32,7.09,0.15,7.97,9.42,1.6,3,91.07,16.38,10913,72.71,83.27,86.57,754,21.24,78,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2012,3.13,7.59,3.55,6.34,14.92,8.07,523,69.13,65.05,1856,56.26,38.67,70.07,706,27.29,276,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2001,1.02,7.07,0.6,7.35,15.36,4.93,115,54.65,73.63,1878,40.86,50.31,44.14,1186,30.19,242,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2004,2.83,6.93,3.62,7.08,26.09,5.75,466,74.36,39.07,2598,50.47,30.72,74.44,2365,28.31,883,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2020,1.72,7.18,0.25,7.85,18.48,3.67,39,79.3,31.6,5614,62.37,60.97,74.38,3347,26.89,83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2011,2.16,7.32,2.78,6.16,21.07,3.48,406,70.19,31.72,4443,59.48,54.81,78.89,1675,25.96,164,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2002,2.39,7.26,4.37,6.86,19.86,7.38,529,67.93,40.77,2493,57.8,45.83,68.76,1486,25.48,412,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2016,1.73,7.43,2.04,6.93,13.81,5.97,196,86.83,21.74,8584,72.39,85.65,93.26,1723,20.5,20,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2002,0.13,6.79,1.83,7.88,7.97,0.43,59,95.2,7.85,50587,91.65,80.75,96.54,1085,12.83,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2002,2.17,6.79,1.31,6.98,14.84,7.67,360,92.65,15.22,7948,63.79,87.13,78.07,1444,24.17,22,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2003,1.7,7.38,1.75,7.64,15.34,4.84,142,89.11,12.27,52008,87.98,91.08,98.58,875,12.95,55,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2004,2.06,6.92,2.95,6.13,15.06,2.28,394,56.05,59.74,1415,51.65,23.73,49.4,971,19.73,149,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2017,2.06,7.39,3.1,6.76,25.24,5.3,328,74.35,33.78,3105,54.26,44.12,76.43,2044,25.48,1561,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2003,1.9,7.32,2.62,7.55,16.4,2.98,311,92.56,23.38,7998,73.99,85.55,82.38,1618,23.06,25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2024,1.41,7.28,0.89,6.89,19.22,5.26,37,80.98,20.06,5028,64.32,63.83,74.5,2359,29.05,121,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2006,3.17,7.1,7.25,6.12,17.18,7.82,1113,96.88,9.68,54085,76.51,75.39,99.47,1210,15.15,29,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2012,0.91,7.2,0.23,8.66,14.92,2.21,36,84.44,11.88,12290,68.69,60.69,83.48,1059,13.68,164,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,4.3,6.93,9.84,4.71,26.13,10.83,1721,59.38,77.67,2081,42.47,64.39,46.81,961,27.39,293,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2013,3.65,6.25,4.89,6.6,21.33,9.58,711,72.86,44.96,2620,59.6,46.91,75.54,1306,25.56,519,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2016,2.5,6.86,2.4,7.88,16.29,5.01,210,69.6,74.65,2293,46.38,58.27,48.95,1015,25.97,241,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2001,1.29,6.41,0.78,8.36,13.62,3.08,36,94.41,12.16,44141,83.53,78.78,87.31,1078,15.66,50,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2009,0.74,6.93,0.28,8.8,11.64,2.76,3,91.15,21.13,9971,74.59,82.05,82.44,1088,17.83,79,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2016,0.98,7.32,0.44,8.28,11.03,1.76,6,96.72,11.14,57971,95.43,88.12,93.87,1270,18.3,56,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
2003,3.23,7.33,5.49,6.63,14.9,7.85,564,63.69,79.37,2259,46.88,55.49,57.59,1316,28.57,217,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2001,1.64,7.19,1.01,8.04,9.77,5.99,107,54.76,62.93,1155,42.97,15.0,47.5,741,17.9,129,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023,1.12,7.38,1.24,7.5,10.73,3.51,75,95.47,19.88,12877,77.27,88.34,91.64,789,22.62,53,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2006,1.9,6.79,1.98,7.38,11.89,2.41,169,92.73,7.31,13357,79.63,68.4,86.09,533,8.03,202,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2007,0.38,7.15,0.29,7.3,16.29,1.56,21,70.95,37.98,2669,64.23,45.81,64.8,1841,27.28,1434,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2020,1.12,6.75,2.2,9.77,10.36,4.49,11,94.19,10.24,12248,61.02,63.3,81.34,763,12.65,194,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2000,0.59,8.03,0.15,8.96,9.22,0.2,3,94.7,15.84,11301,78.88,85.12,76.87,748,18.85,60,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
